Dato,Vannføring
2018-07-30 11:00:00Z,37
2018-07-31 11:00:00Z,26
2018-08-01 11:00:00Z,28
2018-08-02 11:00:00Z,26
2018-08-03 11:00:00Z,25
2018-08-04 11:00:00Z,25
2018-08-05 11:00:00Z,24
2018-08-06 11:00:00Z,24
2018-08-07 11:00:00Z,25
2018-08-08 11:00:00Z,25
2018-08-09 11:00:00Z,22
2018-08-10 11:00:00Z,31
2018-08-11 11:00:00Z,71
2018-08-12 11:00:00Z,71
2018-08-13 11:00:00Z,54
2018-08-14 11:00:00Z,35
2018-08-15 11:00:00Z,27
2018-08-16 11:00:00Z,28
2018-08-17 11:00:00Z,43
2018-08-18 11:00:00Z,43
2018-08-19 11:00:00Z,53
2018-08-20 11:00:00Z,49
2018-08-21 11:00:00Z,35
2018-08-22 11:00:00Z,32
2018-08-23 11:00:00Z,51
2018-08-24 11:00:00Z,46
2018-08-25 11:00:00Z,42
2018-08-26 11:00:00Z,41
2018-08-27 11:00:00Z,52
2018-08-28 11:00:00Z,64
2018-08-29 11:00:00Z,54
2018-08-30 11:00:00Z,56
2018-08-31 11:00:00Z,50
2018-09-01 11:00:00Z,55
2018-09-02 11:00:00Z,56
2018-09-03 11:00:00Z,59
2018-09-04 11:00:00Z,71
2018-09-05 11:00:00Z,72
2018-09-06 11:00:00Z,73
2018-09-07 11:00:00Z,74
2018-09-08 11:00:00Z,270
2018-09-09 11:00:00Z,356
2018-09-10 11:00:00Z,250
2018-09-11 11:00:00Z,217
2018-09-12 11:00:00Z,197
2018-09-13 11:00:00Z,156
2018-09-14 11:00:00Z,133
2018-09-15 11:00:00Z,107
2018-09-16 11:00:00Z,125
2018-09-17 11:00:00Z,161
2018-09-18 11:00:00Z,137
2018-09-19 11:00:00Z,121
2018-09-20 11:00:00Z,122
2018-09-21 11:00:00Z,149
2018-09-22 11:00:00Z,325
2018-09-23 11:00:00Z,298
2018-09-24 11:00:00Z,166
2018-09-25 11:00:00Z,118
2018-09-26 11:00:00Z,106
2018-09-27 11:00:00Z,88
2018-09-28 11:00:00Z,81
2018-09-29 11:00:00Z,66
2018-09-30 11:00:00Z,60
2018-10-01 11:00:00Z,69
2018-10-02 11:00:00Z,78
2018-10-03 11:00:00Z,58
2018-10-04 11:00:00Z,59
2018-10-05 11:00:00Z,67
2018-10-06 11:00:00Z,67
2018-10-07 11:00:00Z,70
2018-10-08 11:00:00Z,78
2018-10-09 11:00:00Z,93
2018-10-10 11:00:00Z,90
2018-10-11 11:00:00Z,87
2018-10-12 11:00:00Z,82
2018-10-13 11:00:00Z,83
2018-10-14 11:00:00Z,71
2018-10-15 11:00:00Z,67
2018-10-16 11:00:00Z,56
2018-10-17 11:00:00Z,59
2018-10-18 11:00:00Z,60
2018-10-19 11:00:00Z,59
2018-10-20 11:00:00Z,74
2018-10-21 11:00:00Z,59
2018-10-22 11:00:00Z,56
2018-10-23 11:00:00Z,78
2018-10-24 11:00:00Z,83
2018-10-25 11:00:00Z,82
2018-10-26 11:00:00Z,80
2018-10-27 11:00:00Z,76
2018-10-28 11:00:00Z,73
2018-10-29 11:00:00Z,70
2018-10-30 11:00:00Z,64
2018-10-31 11:00:00Z,65
2018-11-01 11:00:00Z,73
2018-11-02 11:00:00Z,77
2018-11-03 11:00:00Z,83
2018-11-04 11:00:00Z,82
2018-11-05 11:00:00Z,81
2018-11-06 11:00:00Z,76
2018-11-07 11:00:00Z,89
2018-11-08 11:00:00Z,99
2018-11-09 11:00:00Z,97
2018-11-10 11:00:00Z,109
2018-11-11 11:00:00Z,179
2018-11-12 11:00:00Z,269
2018-11-13 11:00:00Z,298
2018-11-14 11:00:00Z,243
2018-11-15 11:00:00Z,171
2018-11-16 11:00:00Z,113
2018-11-17 11:00:00Z,93
2018-11-18 11:00:00Z,92
2018-11-19 11:00:00Z,80
2018-11-20 11:00:00Z,71
2018-11-21 11:00:00Z,65
2018-11-22 11:00:00Z,68
2018-11-23 11:00:00Z,69
2018-11-24 11:00:00Z,56
2018-11-25 11:00:00Z,48
2018-11-26 11:00:00Z,55
2018-11-27 11:00:00Z,66
2018-11-28 11:00:00Z,71
2018-11-29 11:00:00Z,109
2018-11-30 11:00:00Z,240
2018-12-01 11:00:00Z,218
2018-12-02 11:00:00Z,190
2018-12-03 11:00:00Z,193
2018-12-04 11:00:00Z,188
2018-12-05 11:00:00Z,149
2018-12-06 11:00:00Z,108
2018-12-07 11:00:00Z,102
2018-12-08 11:00:00Z,130
2018-12-09 11:00:00Z,122
2018-12-10 11:00:00Z,92
2018-12-11 11:00:00Z,86
2018-12-12 11:00:00Z,71
2018-12-13 11:00:00Z,77
2018-12-14 11:00:00Z,75
2018-12-15 11:00:00Z,67
2018-12-16 11:00:00Z,50
2018-12-17 11:00:00Z,57
2018-12-18 11:00:00Z,61
2018-12-19 11:00:00Z,49
2018-12-20 11:00:00Z,75
2018-12-21 11:00:00Z,141
2018-12-22 11:00:00Z,102
2018-12-23 11:00:00Z,75
2018-12-24 11:00:00Z,60
2018-12-25 11:00:00Z,56
2018-12-26 11:00:00Z,58
2018-12-27 11:00:00Z,61
2018-12-28 11:00:00Z,66
2018-12-29 11:00:00Z,67
2018-12-30 11:00:00Z,57
2018-12-31 11:00:00Z,50
2019-01-01 11:00:00Z,56
2019-01-02 11:00:00Z,73
2019-01-03 11:00:00Z,86
2019-01-04 11:00:00Z,82
2019-01-05 11:00:00Z,64
2019-01-06 11:00:00Z,54
2019-01-07 11:00:00Z,53
2019-01-08 11:00:00Z,56
2019-01-09 11:00:00Z,53
2019-01-10 11:00:00Z,52
2019-01-11 11:00:00Z,50
2019-01-12 11:00:00Z,45
2019-01-13 11:00:00Z,43
2019-01-14 11:00:00Z,43
2019-01-15 11:00:00Z,43
2019-01-16 11:00:00Z,44
2019-01-17 11:00:00Z,52
2019-01-18 11:00:00Z,51
2019-01-19 11:00:00Z,50
2019-01-20 11:00:00Z,48
2019-01-21 11:00:00Z,49
2019-01-22 11:00:00Z,46
2019-01-23 11:00:00Z,44
2019-01-24 11:00:00Z,42
2019-01-25 11:00:00Z,46
2019-01-26 11:00:00Z,60
2019-01-27 11:00:00Z,49
2019-01-28 11:00:00Z,50
2019-01-29 11:00:00Z,64
2019-01-30 11:00:00Z,62
2019-01-31 11:00:00Z,61
2019-02-01 11:00:00Z,61
2019-02-02 11:00:00Z,51
2019-02-03 11:00:00Z,42
2019-02-04 11:00:00Z,50
2019-02-05 11:00:00Z,66
2019-02-06 11:00:00Z,67
2019-02-07 11:00:00Z,70
2019-02-08 11:00:00Z,78
2019-02-09 11:00:00Z,146
2019-02-10 11:00:00Z,179
2019-02-11 11:00:00Z,135
2019-02-12 11:00:00Z,112
2019-02-13 11:00:00Z,110
2019-02-14 11:00:00Z,108
2019-02-15 11:00:00Z,116
2019-02-16 11:00:00Z,113
2019-02-17 11:00:00Z,112
2019-02-18 11:00:00Z,113
2019-02-19 11:00:00Z,130
2019-02-20 11:00:00Z,144
2019-02-21 11:00:00Z,126
2019-02-22 11:00:00Z,114
2019-02-23 11:00:00Z,102
2019-02-24 11:00:00Z,99
2019-02-25 11:00:00Z,101
2019-02-26 11:00:00Z,99
2019-02-27 11:00:00Z,98
2019-02-28 11:00:00Z,98
2019-03-01 11:00:00Z,97
2019-03-02 11:00:00Z,81
2019-03-03 11:00:00Z,89
2019-03-04 11:00:00Z,97
2019-03-05 11:00:00Z,103
2019-03-06 11:00:00Z,115
2019-03-07 11:00:00Z,156
2019-03-08 11:00:00Z,172
2019-03-09 11:00:00Z,136
2019-03-10 11:00:00Z,123
2019-03-11 11:00:00Z,103
2019-03-12 11:00:00Z,100
2019-03-13 11:00:00Z,139
2019-03-14 11:00:00Z,128
2019-03-15 11:00:00Z,109
2019-03-16 11:00:00Z,103
2019-03-17 11:00:00Z,125
2019-03-18 11:00:00Z,127
2019-03-19 11:00:00Z,105
2019-03-20 11:00:00Z,96
2019-03-21 11:00:00Z,99
2019-03-22 11:00:00Z,111
2019-03-23 11:00:00Z,110
2019-03-24 11:00:00Z,114
2019-03-25 11:00:00Z,107
2019-03-26 11:00:00Z,101
2019-03-27 11:00:00Z,94
2019-03-28 11:00:00Z,92
2019-03-29 11:00:00Z,101
2019-03-30 11:00:00Z,116
2019-03-31 11:00:00Z,115
2019-04-01 11:00:00Z,102
2019-04-02 11:00:00Z,89
2019-04-03 11:00:00Z,83
2019-04-04 11:00:00Z,81
2019-04-05 11:00:00Z,84
2019-04-06 11:00:00Z,80
2019-04-07 11:00:00Z,73
2019-04-08 11:00:00Z,81
2019-04-09 11:00:00Z,84
2019-04-10 11:00:00Z,78
2019-04-11 11:00:00Z,73
2019-04-12 11:00:00Z,71
2019-04-13 11:00:00Z,69
2019-04-14 11:00:00Z,63
2019-04-15 11:00:00Z,60
2019-04-16 11:00:00Z,62
2019-04-17 11:00:00Z,61
2019-04-18 11:00:00Z,59
2019-04-19 11:00:00Z,59
2019-04-20 11:00:00Z,60
2019-04-21 11:00:00Z,60
2019-04-22 11:00:00Z,51
2019-04-23 11:00:00Z,41
2019-04-24 11:00:00Z,41
2019-04-25 11:00:00Z,43
2019-04-26 11:00:00Z,41
2019-04-27 11:00:00Z,39
2019-04-28 11:00:00Z,75
2019-04-29 11:00:00Z,103
2019-04-30 11:00:00Z,100
2019-05-01 11:00:00Z,80
2019-05-02 11:00:00Z,51
2019-05-03 11:00:00Z,42
2019-05-04 11:00:00Z,44
2019-05-05 11:00:00Z,45
2019-05-06 11:00:00Z,41
2019-05-07 11:00:00Z,58
2019-05-08 11:00:00Z,60
2019-05-09 11:00:00Z,58
2019-05-10 11:00:00Z,66
2019-05-11 11:00:00Z,71
2019-05-12 11:00:00Z,62
2019-05-13 11:00:00Z,58
2019-05-14 11:00:00Z,65
2019-05-15 11:00:00Z,63
2019-05-16 11:00:00Z,60
2019-05-17 11:00:00Z,55
2019-05-18 11:00:00Z,48
2019-05-19 11:00:00Z,40
2019-05-20 11:00:00Z,41
2019-05-21 11:00:00Z,58
2019-05-22 11:00:00Z,68
2019-05-23 11:00:00Z,68
2019-05-24 11:00:00Z,93
2019-05-25 11:00:00Z,76
2019-05-26 11:00:00Z,73
2019-05-27 11:00:00Z,66
2019-05-28 11:00:00Z,62
2019-05-29 11:00:00Z,48
2019-05-30 11:00:00Z,41
2019-05-31 11:00:00Z,35
2019-06-01 11:00:00Z,37
2019-06-02 11:00:00Z,38
2019-06-03 11:00:00Z,35
2019-06-04 11:00:00Z,36
2019-06-05 11:00:00Z,52
2019-06-06 11:00:00Z,53
2019-06-07 11:00:00Z,50
2019-06-08 11:00:00Z,41
2019-06-09 11:00:00Z,59
2019-06-10 11:00:00Z,74
2019-06-11 11:00:00Z,83
2019-06-12 11:00:00Z,113
2019-06-13 11:00:00Z,116
2019-06-14 11:00:00Z,115
2019-06-15 11:00:00Z,94
2019-06-16 11:00:00Z,99
2019-06-17 11:00:00Z,90
2019-06-18 11:00:00Z,62
2019-06-19 11:00:00Z,55
2019-06-20 11:00:00Z,54
2019-06-21 11:00:00Z,49
2019-06-22 11:00:00Z,45
2019-06-23 11:00:00Z,45
2019-06-24 11:00:00Z,53
2019-06-25 11:00:00Z,63
2019-06-26 11:00:00Z,63
2019-06-27 11:00:00Z,41
2019-06-28 11:00:00Z,34
2019-06-29 11:00:00Z,34
2019-06-30 11:00:00Z,33
2019-07-01 11:00:00Z,31
2019-07-02 11:00:00Z,30
2019-07-03 11:00:00Z,29
2019-07-04 11:00:00Z,32
2019-07-05 11:00:00Z,21
2019-07-06 11:00:00Z,25
2019-07-07 11:00:00Z,28
2019-07-08 11:00:00Z,28
2019-07-09 11:00:00Z,27
2019-07-10 11:00:00Z,29
2019-07-11 11:00:00Z,32
2019-07-12 11:00:00Z,32
2019-07-13 11:00:00Z,30
2019-07-14 11:00:00Z,35
2019-07-15 11:00:00Z,37
2019-07-16 11:00:00Z,41
2019-07-17 11:00:00Z,56
2019-07-18 11:00:00Z,60
2019-07-19 11:00:00Z,59
2019-07-20 11:00:00Z,42
2019-07-21 11:00:00Z,79
2019-07-22 11:00:00Z,94
2019-07-23 11:00:00Z,93
2019-07-24 11:00:00Z,87
2019-07-25 11:00:00Z,81
2019-07-26 11:00:00Z,71
2019-07-27 11:00:00Z,50
2019-07-28 11:00:00Z,51
2019-07-29 11:00:00Z,56
2019-07-30 11:00:00Z,62
2019-07-31 11:00:00Z,64
2019-08-01 11:00:00Z,70
2019-08-02 11:00:00Z,67
2019-08-03 11:00:00Z,57
2019-08-04 11:00:00Z,70
2019-08-05 11:00:00Z,62
2019-08-06 11:00:00Z,68
2019-08-07 11:00:00Z,68
2019-08-08 11:00:00Z,67
2019-08-09 11:00:00Z,63
2019-08-10 11:00:00Z,60
2019-08-11 11:00:00Z,122
2019-08-12 11:00:00Z,234
2019-08-13 11:00:00Z,228
2019-08-14 11:00:00Z,151
2019-08-15 11:00:00Z,104
2019-08-16 11:00:00Z,66
2019-08-17 11:00:00Z,90
2019-08-18 11:00:00Z,134
2019-08-19 11:00:00Z,117
2019-08-20 11:00:00Z,134
2019-08-21 11:00:00Z,134
2019-08-22 11:00:00Z,145
2019-08-23 11:00:00Z,197
2019-08-24 11:00:00Z,160
2019-08-25 11:00:00Z,118
2019-08-26 11:00:00Z,95
2019-08-27 11:00:00Z,84
2019-08-28 11:00:00Z,76
2019-08-29 11:00:00Z,74
2019-08-30 11:00:00Z,79
2019-08-31 11:00:00Z,55
2019-09-01 11:00:00Z,55
2019-09-02 11:00:00Z,52
2019-09-03 11:00:00Z,66
2019-09-04 11:00:00Z,75
2019-09-05 11:00:00Z,90
2019-09-06 11:00:00Z,85
2019-09-07 11:00:00Z,80
2019-09-08 11:00:00Z,98
2019-09-09 11:00:00Z,99
2019-09-10 11:00:00Z,100
2019-09-11 11:00:00Z,83
2019-09-12 11:00:00Z,92
2019-09-13 11:00:00Z,89
2019-09-14 11:00:00Z,72
2019-09-15 11:00:00Z,102
2019-09-16 11:00:00Z,96
2019-09-17 11:00:00Z,94
2019-09-18 11:00:00Z,91
2019-09-19 11:00:00Z,81
2019-09-20 11:00:00Z,75
2019-09-21 11:00:00Z,66
2019-09-22 11:00:00Z,74
2019-09-23 11:00:00Z,70
2019-09-24 11:00:00Z,71
2019-09-25 11:00:00Z,63
2019-09-26 11:00:00Z,47
2019-09-27 11:00:00Z,101
2019-09-28 11:00:00Z,186
2019-09-29 11:00:00Z,264
2019-09-30 11:00:00Z,191
2019-10-01 11:00:00Z,138
2019-10-02 11:00:00Z,110
2019-10-03 11:00:00Z,98
2019-10-04 11:00:00Z,94
2019-10-05 11:00:00Z,87
2019-10-06 11:00:00Z,86
2019-10-07 11:00:00Z,86
2019-10-08 11:00:00Z,89
2019-10-09 11:00:00Z,98
2019-10-10 11:00:00Z,123
2019-10-11 11:00:00Z,137
2019-10-12 11:00:00Z,141
2019-10-13 11:00:00Z,132
2019-10-14 11:00:00Z,153
2019-10-15 11:00:00Z,167
2019-10-16 11:00:00Z,220
2019-10-17 11:00:00Z,199
2019-10-18 11:00:00Z,169
2019-10-19 11:00:00Z,243
2019-10-20 11:00:00Z,255
2019-10-21 11:00:00Z,221
2019-10-22 11:00:00Z,164
2019-10-23 11:00:00Z,124
2019-10-24 11:00:00Z,106
2019-10-25 11:00:00Z,108
2019-10-26 11:00:00Z,113
2019-10-27 11:00:00Z,118
2019-10-28 11:00:00Z,108
2019-10-29 11:00:00Z,106
2019-10-30 11:00:00Z,92
2019-10-31 11:00:00Z,90
2019-11-01 11:00:00Z,80
2019-11-02 11:00:00Z,80
2019-11-03 11:00:00Z,78
2019-11-04 11:00:00Z,79
2019-11-05 11:00:00Z,79
2019-11-06 11:00:00Z,80
2019-11-07 11:00:00Z,62
2019-11-08 11:00:00Z,71
2019-11-09 11:00:00Z,71
2019-11-10 11:00:00Z,69
2019-11-11 11:00:00Z,72
2019-11-12 11:00:00Z,87
2019-11-13 11:00:00Z,145
2019-11-14 11:00:00Z,132
2019-11-15 11:00:00Z,121
2019-11-16 11:00:00Z,111
2019-11-17 11:00:00Z,107
2019-11-18 11:00:00Z,105
2019-11-19 11:00:00Z,134
2019-11-20 11:00:00Z,139
2019-11-21 11:00:00Z,125
2019-11-22 11:00:00Z,140
2019-11-23 11:00:00Z,191
2019-11-24 11:00:00Z,198
2019-11-25 11:00:00Z,162
2019-11-26 11:00:00Z,135
2019-11-27 11:00:00Z,129
2019-11-28 11:00:00Z,122
2019-11-29 11:00:00Z,114
2019-11-30 11:00:00Z,101
2019-12-01 11:00:00Z,90
2019-12-02 11:00:00Z,84
2019-12-03 11:00:00Z,83
2019-12-04 11:00:00Z,82
2019-12-05 11:00:00Z,73
2019-12-06 11:00:00Z,112
2019-12-07 11:00:00Z,119
2019-12-08 11:00:00Z,153
2019-12-09 11:00:00Z,173
2019-12-10 11:00:00Z,149
2019-12-11 11:00:00Z,270
2019-12-12 11:00:00Z,242
2019-12-13 11:00:00Z,196
2019-12-14 11:00:00Z,136
2019-12-15 11:00:00Z,112
2019-12-16 11:00:00Z,104
2019-12-17 11:00:00Z,102
2019-12-18 11:00:00Z,108
2019-12-19 11:00:00Z,115
2019-12-20 11:00:00Z,147
2019-12-21 11:00:00Z,191
2019-12-22 11:00:00Z,200
2019-12-23 11:00:00Z,182
2019-12-24 11:00:00Z,181
2019-12-25 11:00:00Z,143
2019-12-26 11:00:00Z,113
2019-12-27 11:00:00Z,101
2019-12-28 11:00:00Z,89
2019-12-29 11:00:00Z,85
2019-12-30 11:00:00Z,78
2019-12-31 11:00:00Z,87
2020-01-01 11:00:00Z,93
2020-01-02 11:00:00Z,87
2020-01-03 11:00:00Z,77
2020-01-04 11:00:00Z,67
2020-01-05 11:00:00Z,59
2020-01-06 11:00:00Z,71
2020-01-07 11:00:00Z,92
2020-01-08 11:00:00Z,132
2020-01-09 11:00:00Z,138
2020-01-10 11:00:00Z,131
2020-01-11 11:00:00Z,147
2020-01-12 11:00:00Z,273
2020-01-13 11:00:00Z,242
2020-01-14 11:00:00Z,225
2020-01-15 11:00:00Z,291
2020-01-16 11:00:00Z,227
2020-01-17 11:00:00Z,229
2020-01-18 11:00:00Z,368
2020-01-19 11:00:00Z,306
2020-01-20 11:00:00Z,200
2020-01-21 11:00:00Z,134
2020-01-22 11:00:00Z,113
2020-01-23 11:00:00Z,108
2020-01-24 11:00:00Z,94
2020-01-25 11:00:00Z,82
2020-01-26 11:00:00Z,77
2020-01-27 11:00:00Z,104
2020-01-28 11:00:00Z,127
2020-01-29 11:00:00Z,138
2020-01-30 11:00:00Z,115
2020-01-31 11:00:00Z,118
2020-02-01 11:00:00Z,120
2020-02-02 11:00:00Z,143
2020-02-03 11:00:00Z,130
2020-02-04 11:00:00Z,112
2020-02-05 11:00:00Z,100
2020-02-06 11:00:00Z,99
2020-02-07 11:00:00Z,96
2020-02-08 11:00:00Z,93
2020-02-09 11:00:00Z,158
2020-02-10 11:00:00Z,340
2020-02-11 11:00:00Z,249
2020-02-12 11:00:00Z,182
2020-02-13 11:00:00Z,143
2020-02-14 11:00:00Z,118
2020-02-15 11:00:00Z,120
2020-02-16 11:00:00Z,314
2020-02-17 11:00:00Z,381
2020-02-18 11:00:00Z,339
2020-02-19 11:00:00Z,272
2020-02-20 11:00:00Z,213
2020-02-21 11:00:00Z,231
2020-02-22 11:00:00Z,250
2020-02-23 11:00:00Z,292
2020-02-24 11:00:00Z,261
2020-02-25 11:00:00Z,174
2020-02-26 11:00:00Z,134
2020-02-27 11:00:00Z,113
2020-02-28 11:00:00Z,97
2020-02-29 11:00:00Z,96
2020-03-01 11:00:00Z,123
2020-03-02 11:00:00Z,169
2020-03-03 11:00:00Z,159
2020-03-04 11:00:00Z,173
2020-03-05 11:00:00Z,138
2020-03-06 11:00:00Z,120
2020-03-07 11:00:00Z,113
2020-03-08 11:00:00Z,169
2020-03-09 11:00:00Z,274
2020-03-10 11:00:00Z,250
2020-03-11 11:00:00Z,256
2020-03-12 11:00:00Z,221
2020-03-13 11:00:00Z,192
2020-03-14 11:00:00Z,157
2020-03-15 11:00:00Z,192
2020-03-16 11:00:00Z,317
2020-03-17 11:00:00Z,254
2020-03-18 11:00:00Z,226
2020-03-19 11:00:00Z,201
2020-03-20 11:00:00Z,149
2020-03-21 11:00:00Z,121
2020-03-22 11:00:00Z,111
2020-03-23 11:00:00Z,102
2020-03-24 11:00:00Z,97
2020-03-25 11:00:00Z,94
2020-03-26 11:00:00Z,92
2020-03-27 11:00:00Z,86
2020-03-28 11:00:00Z,84
2020-03-29 11:00:00Z,89
2020-03-30 11:00:00Z,87
2020-03-31 11:00:00Z,94
2020-04-01 11:00:00Z,87
2020-04-02 11:00:00Z,83
2020-04-03 11:00:00Z,84
2020-04-04 11:00:00Z,83
2020-04-05 11:00:00Z,84
2020-04-06 11:00:00Z,83
2020-04-07 11:00:00Z,86
2020-04-08 11:00:00Z,86
2020-04-09 11:00:00Z,95
2020-04-10 11:00:00Z,91
2020-04-11 11:00:00Z,89
2020-04-12 11:00:00Z,89
2020-04-13 11:00:00Z,88
2020-04-14 11:00:00Z,84
2020-04-15 11:00:00Z,82
2020-04-16 11:00:00Z,79
2020-04-17 11:00:00Z,77
2020-04-18 11:00:00Z,77
2020-04-19 11:00:00Z,77
2020-04-20 11:00:00Z,74
2020-04-21 11:00:00Z,63
2020-04-22 11:00:00Z,61
2020-04-23 11:00:00Z,68
2020-04-24 11:00:00Z,75
2020-04-25 11:00:00Z,53
2020-04-26 11:00:00Z,43
2020-04-27 11:00:00Z,66
2020-04-28 11:00:00Z,61
2020-04-29 11:00:00Z,67
2020-04-30 11:00:00Z,66
2020-05-01 11:00:00Z,71
2020-05-02 11:00:00Z,70
2020-05-03 11:00:00Z,69
2020-05-04 11:00:00Z,72
2020-05-05 11:00:00Z,79
2020-05-06 11:00:00Z,79
2020-05-07 11:00:00Z,77
2020-05-08 11:00:00Z,76
2020-05-09 11:00:00Z,75
2020-05-10 11:00:00Z,77
2020-05-11 11:00:00Z,75
2020-05-12 11:00:00Z,69
2020-05-13 11:00:00Z,65
2020-05-14 11:00:00Z,69
2020-05-15 11:00:00Z,71
2020-05-16 11:00:00Z,70
2020-05-17 11:00:00Z,70
2020-05-18 11:00:00Z,72
2020-05-19 11:00:00Z,72
2020-05-20 11:00:00Z,72
2020-05-21 11:00:00Z,71
2020-05-22 11:00:00Z,67
2020-05-23 11:00:00Z,72
2020-05-24 11:00:00Z,84
2020-05-25 11:00:00Z,80
2020-05-26 11:00:00Z,81
2020-05-27 11:00:00Z,76
2020-05-28 11:00:00Z,67
2020-05-29 11:00:00Z,60
2020-05-30 11:00:00Z,57
2020-05-31 11:00:00Z,51
2020-06-01 11:00:00Z,41
2020-06-02 11:00:00Z,41
2020-06-03 11:00:00Z,39
2020-06-04 11:00:00Z,41
2020-06-05 11:00:00Z,78
2020-06-06 11:00:00Z,128
2020-06-07 11:00:00Z,200
2020-06-08 11:00:00Z,196
2020-06-09 11:00:00Z,129
2020-06-10 11:00:00Z,95
2020-06-11 11:00:00Z,90
2020-06-12 11:00:00Z,79
2020-06-13 11:00:00Z,66
2020-06-14 11:00:00Z,79
2020-06-15 11:00:00Z,92
2020-06-16 11:00:00Z,108
2020-06-17 11:00:00Z,104
2020-06-18 11:00:00Z,79
2020-06-19 11:00:00Z,51
2020-06-20 11:00:00Z,45
2020-06-21 11:00:00Z,50
2020-06-22 11:00:00Z,54
2020-06-23 11:00:00Z,46
2020-06-24 11:00:00Z,42
2020-06-25 11:00:00Z,42
2020-06-26 11:00:00Z,37
2020-06-27 11:00:00Z,37
2020-06-28 11:00:00Z,40
2020-06-29 11:00:00Z,30
2020-06-30 11:00:00Z,48
2020-07-01 11:00:00Z,65
2020-07-02 11:00:00Z,109
2020-07-03 11:00:00Z,102
2020-07-04 11:00:00Z,90
2020-07-05 11:00:00Z,110
2020-07-06 11:00:00Z,152
2020-07-07 11:00:00Z,153
2020-07-08 11:00:00Z,129
2020-07-09 11:00:00Z,107
2020-07-10 11:00:00Z,90
2020-07-11 11:00:00Z,74
2020-07-12 11:00:00Z,52
2020-07-13 11:00:00Z,44
2020-07-14 11:00:00Z,42
2020-07-15 11:00:00Z,47
2020-07-16 11:00:00Z,49
2020-07-17 11:00:00Z,46
2020-07-18 11:00:00Z,44
2020-07-19 11:00:00Z,70
2020-07-20 11:00:00Z,103
2020-07-21 11:00:00Z,92
2020-07-22 11:00:00Z,76
2020-07-23 11:00:00Z,62
2020-07-24 11:00:00Z,76
2020-07-25 11:00:00Z,70
2020-07-26 11:00:00Z,114
2020-07-27 11:00:00Z,205
2020-07-28 11:00:00Z,339
2020-07-29 11:00:00Z,421
2020-07-30 11:00:00Z,365
2020-07-31 11:00:00Z,277
2020-08-01 11:00:00Z,171
2020-08-02 11:00:00Z,116
2020-08-03 11:00:00Z,55
2020-08-04 11:00:00Z,56
2020-08-05 11:00:00Z,64
2020-08-06 11:00:00Z,77
2020-08-07 11:00:00Z,81
2020-08-08 11:00:00Z,75
2020-08-09 11:00:00Z,83
2020-08-10 11:00:00Z,63
2020-08-11 11:00:00Z,71
2020-08-12 11:00:00Z,63
2020-08-13 11:00:00Z,61
2020-08-14 11:00:00Z,64
2020-08-15 11:00:00Z,58
2020-08-16 11:00:00Z,49
2020-08-17 11:00:00Z,44
2020-08-18 11:00:00Z,35
2020-08-19 11:00:00Z,60
2020-08-20 11:00:00Z,61
2020-08-21 11:00:00Z,44
2020-08-22 11:00:00Z,49
2020-08-23 11:00:00Z,49
2020-08-24 11:00:00Z,43
2020-08-25 11:00:00Z,41
2020-08-26 11:00:00Z,41
2020-08-27 11:00:00Z,36
2020-08-28 11:00:00Z,32
2020-08-29 11:00:00Z,29
2020-08-30 11:00:00Z,30
2020-08-31 11:00:00Z,41
2020-09-01 11:00:00Z,42
2020-09-02 11:00:00Z,34
2020-09-03 11:00:00Z,32
2020-09-04 11:00:00Z,43
2020-09-05 11:00:00Z,53
2020-09-06 11:00:00Z,54
2020-09-07 11:00:00Z,51
2020-09-08 11:00:00Z,48
2020-09-09 11:00:00Z,51
2020-09-10 11:00:00Z,51
2020-09-11 11:00:00Z,48
2020-09-12 11:00:00Z,48
2020-09-13 11:00:00Z,49
2020-09-14 11:00:00Z,52
2020-09-15 11:00:00Z,70
2020-09-16 11:00:00Z,64
2020-09-17 11:00:00Z,69
2020-09-18 11:00:00Z,75
2020-09-19 11:00:00Z,73
2020-09-20 11:00:00Z,84
2020-09-21 11:00:00Z,75
2020-09-22 11:00:00Z,64
2020-09-23 11:00:00Z,74
2020-09-24 11:00:00Z,125
2020-09-25 11:00:00Z,168
2020-09-26 11:00:00Z,132
2020-09-27 11:00:00Z,113
2020-09-28 11:00:00Z,104
2020-09-29 11:00:00Z,95
2020-09-30 11:00:00Z,91
2020-10-01 11:00:00Z,93
2020-10-02 11:00:00Z,121
2020-10-03 11:00:00Z,148
2020-10-04 11:00:00Z,154
2020-10-05 11:00:00Z,264
2020-10-06 11:00:00Z,208
2020-10-07 11:00:00Z,148
2020-10-08 11:00:00Z,121
2020-10-09 11:00:00Z,110
2020-10-10 11:00:00Z,93
2020-10-11 11:00:00Z,83
2020-10-12 11:00:00Z,71
2020-10-13 11:00:00Z,81
2020-10-14 11:00:00Z,79
2020-10-15 11:00:00Z,87
2020-10-16 11:00:00Z,77
2020-10-17 11:00:00Z,54
2020-10-18 11:00:00Z,35
2020-10-19 11:00:00Z,35
2020-10-20 11:00:00Z,93
2020-10-21 11:00:00Z,125
2020-10-22 11:00:00Z,166
2020-10-23 11:00:00Z,215
2020-10-24 11:00:00Z,180
2020-10-25 11:00:00Z,219
2020-10-26 11:00:00Z,276
2020-10-27 11:00:00Z,275
2020-10-28 11:00:00Z,272
